date,count,total_count,ratio
"2016-01-21","9","40056","0.000224685440383"
"2016-01-22","2","41312","4.84120836561e-05"
"2016-01-23","3","21647","0.000138587333118"
"2016-01-24","0","19648","0"
"2016-01-25","3","36506","8.21782720649e-05"
"2016-01-26","20","38780","0.000515729757607"
"2016-01-27","3","41327","7.25917680935e-05"
"2016-01-28","5","41042","0.000121826421714"
"2016-01-29","3","37811","7.93419904261e-05"
"2016-01-30","5","20663","0.000241978415525"
"2016-01-31","1","18921","5.28513292109e-05"
"2016-02-01","2","36629","5.46015452237e-05"
"2016-02-02","2","37667","5.30968752489e-05"
"2016-02-03","3","39660","7.56429652042e-05"
"2016-02-04","5","39689","0.000125979490539"
"2016-02-05","2","36985","5.40759767473e-05"
"2016-02-06","5","20960","0.000238549618321"
"2016-02-07","4","18691","0.000214006741212"
"2016-02-08","11","34435","0.000319442427762"
"2016-02-09","8","37406","0.000213869432711"
"2016-02-10","8","38801","0.000206180253086"
"2016-02-11","6","43736","0.000137186756905"
"2016-02-12","8","35789","0.000223532370281"
"2016-02-13","3","20356","0.000147376694832"
"2016-02-14","3","16494","0.000181884321571"
"2016-02-15","21","25638","0.000819096653405"
"2016-02-16","15","37243","0.000402760250248"
"2016-02-17","12","38313","0.000313209615535"
"2016-02-18","6","38653","0.000155227278607"
"2016-02-19","3","35435","8.4662057288e-05"
"2016-02-20","2","19700","0.00010152284264"
"2016-02-21","3","18280","0.000164113785558"
"2016-02-22","3","35284","8.50243736538e-05"
"2016-02-23","5","38896","0.000128547922666"
"2016-02-24","7","38695","0.000180901925313"
"2016-02-25","7","39701","0.000176317976877"
"2016-02-26","4","38788","0.000103124677735"
"2016-02-27","1","20033","4.99176359008e-05"
"2016-02-28","0","21273","0"
"2016-02-29","1","36942","2.7069460235e-05"
"2016-03-01","3","40194","7.46380056725e-05"
"2016-03-02","4","39802","0.000100497462439"
"2016-03-03","3","40730","7.36557819789e-05"
"2016-03-04","4","37291","0.00010726448741"
"2016-03-05","2","19460","0.000102774922919"
"2016-03-06","1","19832","5.04235578862e-05"
"2016-03-07","4","33164","0.00012061271258"
"2016-03-08","5","35394","0.000141266881392"
"2016-03-09","3","36936","8.12215724496e-05"
"2016-03-10","2","37001","5.40525931732e-05"
"2016-03-11","3","33904","8.84851344974e-05"
"2016-03-12","5","17911","0.000279158059293"
"2016-03-13","20","16716","0.00119645848289"
"2016-03-14","30","33420","0.000897666068223"
"2016-03-15","21","37464","0.000560538116592"
"2016-03-16","7","36572","0.000191403259324"
"2016-03-17","6","35483","0.000169095059606"
"2016-03-18","8","32506","0.000246108410755"
"2016-03-19","4","17129","0.000233522097028"
"2016-03-20","1","16978","5.8899752621e-05"
"2016-03-21","0","32383","0"
"2016-03-22","5","33371","0.000149830691319"
"2016-03-23","4","33756","0.000118497452305"
"2016-03-24","5","35116","0.000142385237499"
"2016-03-25","2","27446","7.28703636231e-05"
"2016-03-26","22","15286","0.00143922543504"
"2016-03-27","2","14700","0.000136054421769"
"2016-03-28","4","28731","0.000139222442658"
"2016-03-29","12","33322","0.00036012244163"
"2016-03-30","3","34299","8.74661068836e-05"
"2016-03-31","7","34649","0.000202026032497"
"2016-04-01","8","31875","0.000250980392157"
"2016-04-02","4","15940","0.000250941028858"
"2016-04-03","7","16618","0.000421229991575"
"2016-04-04","1","32399","3.0865150159e-05"
"2016-04-05","4","36346","0.000110053375887"
"2016-04-06","4","35697","0.000112054234249"
"2016-04-07","4","37615","0.000106340555629"
"2016-04-08","3","31876","9.4114694441e-05"
"2016-04-09","4","17161","0.000233086649962"
"2016-04-10","1","16739","5.97407252524e-05"
"2016-04-11","8","31653","0.000252740656494"
"2016-04-12","6","41002","0.000146334325155"
"2016-04-13","2","35985","5.55787133528e-05"
"2016-04-14","6","36734","0.000163336418577"
"2016-04-15","3","31418","9.5486663696e-05"
"2016-04-16","2","16434","0.00012169891688"
"2016-04-17","1","15560","6.42673521851e-05"
"2016-04-18","0","31095","0"
"2016-04-19","6","34479","0.000174018968068"
"2016-04-20","2","36404","5.49390176904e-05"
"2016-04-21","2","36357","5.50100393322e-05"
"2016-04-22","29","30843","0.000940245760789"
"2016-04-23","5","15526","0.00032204044828"
"2016-04-24","1","15829","6.31751847874e-05"
"2016-04-25","2","30549","6.54685914433e-05"
"2016-04-26","1","35086","2.85013965684e-05"
"2016-04-27","7","36990","0.000189240335226"
"2016-04-28","13","36695","0.000354271699142"
"2016-04-29","6","32978","0.000181939474801"
"2016-04-30","2","16916","0.000118231260345"
"2016-05-01","3","16096","0.000186381709742"
"2016-05-02","5","31029","0.000161139579103"
"2016-05-03","5","34998","0.000142865306589"
"2016-05-04","1","35694","2.80159130386e-05"
"2016-05-05","4","35148","0.000113804483897"
"2016-05-06","5","32894","0.000152003404876"
"2016-05-07","2","13712","0.00014585764294"
"2016-05-08","1","15864","6.30358043369e-05"
"2016-05-09","5","31886","0.000156808630747"
"2016-05-10","4","35318","0.000113256696302"
"2016-05-11","4","35859","0.000111548007474"
"2016-05-12","7","35881","0.00019508932304"
"2016-05-13","4","32309","0.000123804512674"
"2016-05-14","2","15491","0.000129107223549"
"2016-05-15","1","15753","6.34799720688e-05"
"2016-05-16","5","30258","0.000165245554895"
"2016-05-17","2","38978","5.13109959464e-05"
"2016-05-18","7","35556","0.000196872539093"
"2016-05-19","6","34996","0.000171448165505"
"2016-05-20","3","30939","9.69649956366e-05"
"2016-05-21","1","15815","6.3231109706e-05"
"2016-05-22","2","15517","0.000128890893858"
"2016-05-23","8","30987","0.000258172782134"
"2016-05-24","2","34149","5.85668687224e-05"
"2016-05-25","6","36509","0.000164343038703"
"2016-05-26","7","35007","0.000199960007998"
"2016-05-27","3","30054","9.98203234178e-05"
"2016-05-28","1","15231","6.56555708752e-05"
"2016-05-29","2","15117","0.000132301382549"
"2016-05-30","0","18368","0"
"2016-05-31","3","32979","9.09669789866e-05"
"2016-06-01","10","35929","0.00027832669988"
"2016-06-02","11","35356","0.000311121167553"
"2016-06-03","3","31275","9.59232613909e-05"
"2016-06-04","5","15865","0.000315159155373"
"2016-06-05","0","15902","0"
"2016-06-06","7","31186","0.000224459693452"
"2016-06-07","5","36776","0.000135958233631"
"2016-06-08","6","35416","0.000169414953693"
"2016-06-09","13","35509","0.000366104367907"
"2016-06-10","7","31245","0.000224035845735"
"2016-06-11","10","15882","0.00062964362171"
"2016-06-12","2","18454","0.000108377587515"
"2016-06-13","1","32358","3.09042586068e-05"
"2016-06-14","5","34982","0.000142930650049"
"2016-06-15","6","40911","0.000146659822542"
"2016-06-16","6","35974","0.000166787124034"
"2016-06-17","2","31208","6.40861317611e-05"
"2016-06-18","0","15964","0"
"2016-06-19","3","16058","0.000186822767468"
"2016-06-20","6","32365","0.000185385447242"
"2016-06-21","9","34770","0.000258843830889"
"2016-06-22","2","35405","5.64891964412e-05"
"2016-06-23","6","35569","0.000168686215525"
"2016-06-24","6","32252","0.000186034974575"
"2016-06-25","4","16076","0.000248818113959"
"2016-06-26","1","16508","6.05766900897e-05"
"2016-06-27","1","30834","3.24317312058e-05"
"2016-06-28","3","34919","8.59131132048e-05"
"2016-06-29","11","35320","0.000311438278596"
"2016-06-30","8","36569","0.000218764527332"
"2016-07-01","3","33168","9.04486251809e-05"
"2016-07-02","1","16060","6.22665006227e-05"
"2016-07-03","1","15140","6.60501981506e-05"
"2016-07-04","0","18195","0"
"2016-07-05","4","31208","0.000128172263522"
"2016-07-06","13","34924","0.000372236857176"
"2016-07-07","25","35363","0.000706953595566"
"2016-07-08","9","32431","0.000277512256791"
"2016-07-09","4","16287","0.000245594646037"
"2016-07-10","1","16245","6.15574022776e-05"
"2016-07-11","4","34253","0.00011677809243"
"2016-07-12","1","34052","2.93668506989e-05"
"2016-07-13","7","34728","0.000201566459341"
"2016-07-14","6","35118","0.000170852554246"
"2016-07-15","5","36787","0.00013591757958"
"2016-07-16","1","15684","6.37592450905e-05"
"2016-07-17","3","16457","0.000182293249073"
"2016-07-18","1","34018","2.93962020107e-05"
"2016-07-19","2","35762","5.59252838208e-05"
"2016-07-20","3","37756","7.94575696578e-05"
"2016-07-21","2","38220","5.23286237572e-05"
"2016-07-22","5","32623","0.000153266100604"
"2016-07-23","1","15890","6.29326620516e-05"
"2016-07-24","2","16587","0.000120576354977"
"2016-07-25","13","33082","0.000392962940572"
"2016-07-26","10","36362","0.000275012375557"
"2016-07-27","3","38215","7.85032055476e-05"
"2016-07-28","8","37151","0.000215337406799"
"2016-07-29","6","32367","0.000185373992029"
"2016-07-30","1","15805","6.32711167352e-05"
"2016-07-31","1","16391","6.10090903545e-05"
"2016-08-01","9","32233","0.000279216951571"
"2016-08-02","10","35093","0.000284957113954"
"2016-08-03","4","36179","0.000110561375384"
"2016-08-04","3","35420","8.46979107849e-05"
"2016-08-05","8","34347","0.000232916994206"
"2016-08-06","1","16656","6.00384245917e-05"
"2016-08-07","0","17366","0"
"2016-08-08","6","32839","0.000182709583118"
"2016-08-09","0","35240","0"
"2016-08-10","6","35822","0.000167494835576"
"2016-08-11","19","35584","0.000533947841727"
"2016-08-12","7","33447","0.000209286333602"
"2016-08-13","1","17005","5.88062334607e-05"
"2016-08-14","1","17906","5.58472020552e-05"
"2016-08-15","8","38442","0.000208105717705"
"2016-08-16","9","57915","0.0001554001554"
"2016-08-17","6","50747","0.000118233590163"
"2016-08-18","7","51654","0.000135517094513"
"2016-08-19","5","39549","0.000126425446914"
"2016-08-20","2","19576","0.00010216591745"
"2016-08-21","1","19303","5.18054188468e-05"
"2016-08-22","8","38098","0.000209984776104"
"2016-08-23","5","49656","0.000100692766232"
"2016-08-24","5","52533","9.51782688976e-05"
"2016-08-25","1","44231","2.26085776944e-05"
"2016-08-26","3","41905","7.15905023267e-05"
"2016-08-27","16","26034","0.000614580932627"
"2016-08-28","4","27056","0.000147841513897"
"2016-08-29","85","43774","0.00194179193128"
"2016-08-30","8","46236","0.000173025348214"
"2016-08-31","13","48964","0.000265501184544"
"2016-09-01","11","54078","0.000203409889419"
"2016-09-02","4","42332","9.44911650761e-05"
"2016-09-03","0","25259","0"
"2016-09-04","2","25360","7.88643533123e-05"
"2016-09-05","4","33708","0.000118666192002"
"2016-09-06","12","43220","0.000277649236465"
"2016-09-07","11","48684","0.000225946923014"
"2016-09-08","13","53649","0.000242315793398"
"2016-09-09","6","48944","0.000122589081399"
"2016-09-10","6","27756","0.00021616947687"
"2016-09-11","5","28589","0.000174892441149"
"2016-09-12","14","50035","0.000279804137104"
"2016-09-13","7","53281","0.000131378915561"
"2016-09-14","4","52527","7.61513126583e-05"
"2016-09-15","11","51305","0.000214404054186"
"2016-09-16","7","41138","0.000170158977101"
"2016-09-17","13","22623","0.00057463643195"
"2016-09-18","0","24619","0"
"2016-09-19","2","42760","4.67726847521e-05"
"2016-09-20","9","45690","0.000196979645437"
"2016-09-21","2","50169","3.98652554366e-05"
"2016-09-22","8","55053","0.000145314515104"
"2016-09-23","5","50086","9.9828295332e-05"
"2016-09-24","3","28860","0.00010395010395"
"2016-09-25","1","28495","3.50938761186e-05"
"2016-09-26","22","53349","0.000412378863709"
"2016-09-27","6","54680","0.000109729334309"
"2016-09-28","21","48011","0.000437399762554"
"2016-09-29","7","45327","0.000154433339952"
"2016-09-30","2","41817","4.78274386015e-05"
"2016-10-01","1","22217","4.50105774857e-05"
"2016-10-02","0","25178","0"
"2016-10-03","50","49363","0.00101290440208"
"2016-10-04","20","51278","0.000390030812434"
"2016-10-05","15","54621","0.000274619651782"
"2016-10-06","13","55563","0.000233968648201"
"2016-10-07","22","41716","0.000527375587305"
"2016-10-08","1","23476","4.25966944965e-05"
"2016-10-09","4","25684","0.000155738981467"
"2016-10-10","9","40855","0.000220291274018"
"2016-10-11","5","46746","0.000106961023403"
"2016-10-12","4","40287","9.92876113883e-05"
"2016-10-13","4","47285","8.45934228614e-05"
"2016-10-14","2","41571","4.81104616199e-05"
"2016-10-15","1","22478","4.44879437672e-05"
"2016-10-16","0","22348","0"
"2016-10-17","4","42792","9.34754159656e-05"
"2016-10-18","3","43952","6.82562795777e-05"
"2016-10-19","4","48363","8.27078551785e-05"
"2016-10-20","4","47686","8.38820618211e-05"
"2016-10-21","9","41019","0.000219410517077"
"2016-10-22","6","21768","0.000275633958104"
"2016-10-23","2","22625","8.83977900552e-05"
"2016-10-24","9","43835","0.000205315387248"
"2016-10-25","1","49755","2.00984825646e-05"
"2016-10-26","1","51072","1.95802005013e-05"
"2016-10-27","9","51683","0.000174138498152"
"2016-10-28","5","43109","0.000115985061124"
"2016-10-29","0","21960","0"
"2016-10-30","3","22498","0.000133345186239"
"2016-10-31","4","42002","9.52335603067e-05"
"2016-11-01","4","44952","8.89838049475e-05"
"2016-11-02","6","45927","0.000130642105951"
"2016-11-03","11","48255","0.000227955652264"
"2016-11-04","8","43477","0.000184005336155"
"2016-11-05","4","23202","0.000172398931127"
"2016-11-06","1","24432","4.09299279633e-05"
"2016-11-07","4","44578","8.97303602674e-05"
"2016-11-08","3","47281","6.34504346355e-05"
"2016-11-09","7","51401","0.000136184120931"
"2016-11-10","2","47145","4.24223141372e-05"
"2016-11-11","11","41720","0.000263662511985"
"2016-11-12","4","22526","0.000177572582793"
"2016-11-13","2","24560","8.14332247557e-05"
"2016-11-14","7","44435","0.000157533475864"
"2016-11-15","4","48125","8.31168831169e-05"
"2016-11-16","18","46797","0.000384640041028"
"2016-11-17","7","47492","0.000147393245178"
"2016-11-18","2","47370","4.22208148617e-05"
"2016-11-19","4","22860","0.000174978127734"
"2016-11-20","2","23891","8.37135322925e-05"
"2016-11-21","2","42651","4.68922182364e-05"
"2016-11-22","1","44212","2.26182936759e-05"
"2016-11-23","10","41398","0.000241557563167"
"2016-11-24","2","24558","8.14398566659e-05"
"2016-11-25","6","29013","0.000206803846552"
"2016-11-26","1","21533","4.64403473738e-05"
"2016-11-27","0","22080","0"
"2016-11-28","1","41572","2.40546521697e-05"
"2016-11-29","9","46174","0.000194914887166"
"2016-11-30","7","49703","0.000140836569221"
"2016-12-01","5","48586","0.00010291030338"
"2016-12-02","18","42639","0.000422148737072"
"2016-12-03","0","23330","0"
"2016-12-04","3","25721","0.000116636211656"
"2016-12-05","6","46366","0.00012940516758"
"2016-12-06","12","47169","0.000254404375755"
"2016-12-07","9","44818","0.00020081217368"
"2016-12-08","3","44797","6.69687702301e-05"
"2016-12-09","14","45281","0.000309180450962"
"2016-12-10","7","22509","0.000310986716425"
"2016-12-11","1","22533","4.43793547242e-05"
"2016-12-12","6","43075","0.000139291932676"
"2016-12-13","1","47520","2.10437710438e-05"
"2016-12-14","4","49329","8.10882036936e-05"
"2016-12-15","5","46357","0.000107858575835"
"2016-12-16","4","42266","9.4638716699e-05"
"2016-12-17","1","21247","4.70654680661e-05"
"2016-12-18","1","22136","4.51752800867e-05"
"2016-12-19","3","40466","7.41363119656e-05"
"2016-12-20","6","36751","0.00016326086365"
"2016-12-21","6","42387","0.000141552834596"
"2016-12-22","13","42591","0.000305228804207"
"2016-12-23","3","35098","8.54749558379e-05"
"2016-12-24","1","18383","5.43980851874e-05"
"2016-12-25","0","15665","0"
"2016-12-26","5","22526","0.000221965728492"
"2016-12-27","2","33777","5.92118897475e-05"
"2016-12-28","1","34028","2.93875631833e-05"
"2016-12-29","3","34260","8.75656742557e-05"
"2016-12-30","1","33067","3.02416306287e-05"
"2016-12-31","1","21078","4.74428313882e-05"
"2017-01-01","1","22531","4.43832941281e-05"
"2017-01-02","1","28346","3.52783461511e-05"
"2017-01-03","6","45970","0.000130519904285"
"2017-01-04","3","48154","6.23001204469e-05"
"2017-01-05","2","50209","3.98334959868e-05"
"2017-01-06","3","45414","6.60589245607e-05"
"2017-01-07","2","22496","8.89046941679e-05"
"2017-01-08","7","24834","0.000281871627607"
"2017-01-09","1","45042","2.22015008215e-05"
"2017-01-10","2","53606","3.73092564265e-05"
"2017-01-11","4","53193","7.51978643807e-05"
"2017-01-12","8","45455","0.000175998240018"
"2017-01-13","5","46280","0.000108038029386"
"2017-01-14","1","25940","3.85505011565e-05"
"2017-01-15","4","25174","0.000158894097084"
"2017-01-16","4","36360","0.0001100110011"
"2017-01-17","3","52113","5.75672097173e-05"
"2017-01-18","9","53731","0.000167501070146"
"2017-01-19","7","53274","0.000131396178248"
"2017-01-20","4","48424","8.26036676028e-05"
"2017-01-21","7","27880","0.000251076040172"
"2017-01-22","2","27614","7.24270297675e-05"
"2017-01-23","4","48057","8.32344923736e-05"
"2017-01-24","7","56460","0.00012398157988"
"2017-01-25","5","53552","9.33671945025e-05"
"2017-01-26","4","52736","7.58495145631e-05"
"2017-01-27","6","45931","0.000130630728702"
"2017-01-28","1","26934","3.71277938665e-05"
"2017-01-29","1","28820","3.46981263012e-05"
"2017-01-30","5","49587","0.000100832879585"
"2017-01-31","3","52599","5.70353048537e-05"
"2017-02-01","4","52272","7.65228037955e-05"
"2017-02-02","4","51277","7.80076837569e-05"
"2017-02-03","8","46176","0.00017325017325"
"2017-02-04","4","24766","0.00016151174998"
"2017-02-05","1","25325","3.94866732478e-05"
"2017-02-06","12","48442","0.000247718921597"
"2017-02-07","4","48771","8.20159521027e-05"
"2017-02-08","11","50707","0.000216932573412"
"2017-02-09","17","50432","0.000337087563452"
"2017-02-10","6","44941","0.000133508377651"
"2017-02-11","3","26824","0.000111840143155"
"2017-02-12","1","26126","3.82760468499e-05"
"2017-02-13","7","45272","0.000154620957766"
"2017-02-14","3","49690","6.03743207889e-05"
"2017-02-15","3","52499","5.7143945599e-05"
"2017-02-16","7","57202","0.000122373343589"
"2017-02-17","3","43672","6.86938999817e-05"
"2017-02-18","0","25427","0"
"2017-02-19","9","24517","0.000367092221724"
"2017-02-20","3","35262","8.50774204526e-05"
"2017-02-21","4","46999","8.51081937914e-05"
"2017-02-22","11","49849","0.000220666412566"
"2017-02-23","12","51370","0.000233599377068"
"2017-02-24","3","49336","6.08075239176e-05"
"2017-02-25","0","26549","0"
"2017-02-26","2","27740","7.20980533526e-05"
"2017-02-27","2","47715","4.19155401865e-05"
"2017-02-28","3","48086","6.23882211039e-05"
"2017-03-01","7","56536","0.000123814914391"
"2017-03-02","3","62769","4.77942933614e-05"
"2017-03-03","3","46605","6.43707756678e-05"
"2017-03-04","4","25971","0.00015401794309"
"2017-03-05","3","26610","0.00011273957159"
"2017-03-06","13","46475","0.00027972027972"
"2017-03-07","8","52839","0.000151403319518"
"2017-03-08","30","53147","0.000564472124485"
"2017-03-09","9","56431","0.000159486806897"
"2017-03-10","5","47839","0.000104517234892"
"2017-03-11","1","25262","3.95851476526e-05"
"2017-03-12","2","25059","7.98116445189e-05"
"2017-03-13","5","46996","0.000106392033365"
"2017-03-14","4","50430","7.93178663494e-05"
"2017-03-15","11","54167","0.00020307567338"
"2017-03-16","10","51905","0.000192659666699"
"2017-03-17","9","46490","0.000193590019359"
"2017-03-18","4","24210","0.000165220983065"
"2017-03-19","1","24639","4.05860627461e-05"
"2017-03-20","6","46720","0.000128424657534"
"2017-03-21","6","51393","0.000116747416963"
"2017-03-22","5","50715","9.8590160702e-05"
"2017-03-23","6","51609","0.000116258792071"
"2017-03-24","16","46711","0.000342531737706"
"2017-03-25","2","21021","9.51429522858e-05"
"2017-03-26","0","19614","0"
"2017-03-27","5","40940","0.000122129946263"
"2017-03-28","4","49540","8.07428340735e-05"
"2017-03-29","7","49942","0.000140162588603"
"2017-03-30","7","48594","0.000144050705848"
"2017-03-31","8","43426","0.000184221434164"
"2017-04-01","1","21629","4.62342225715e-05"
"2017-04-02","4","20057","0.000199431619883"
"2017-04-03","12","44491","0.000269717470949"
"2017-04-04","4","51033","7.83806556542e-05"
"2017-04-05","4","49471","8.08554506681e-05"
"2017-04-06","8","53219","0.000150322253331"
"2017-04-07","3","45983","6.52415022943e-05"
"2017-04-08","4","21151","0.000189116353837"
"2017-04-09","2","25983","7.69734056883e-05"
"2017-04-10","15","44606","0.000336277630812"
"2017-04-11","9","51280","0.000175507020281"
"2017-04-12","11","61727","0.000178204027411"
"2017-04-13","6","51501","0.000116502592183"
"2017-04-14","8","46193","0.000173186413526"
"2017-04-15","4","21702","0.000184314809695"
"2017-04-16","1","18375","5.44217687075e-05"
"2017-04-17","3","40847","7.34448062281e-05"
"2017-04-18","4","46759","8.55450287645e-05"
"2017-04-19","11","52597","0.000209137403274"
"2017-04-20","5","51718","9.66781391392e-05"
"2017-04-21","13","44018","0.000295333727112"
"2017-04-22","0","21200","0"
"2017-04-23","1","20630","4.84730974309e-05"
"2017-04-24","5","45108","0.000110845082912"
"2017-04-25","43","49557","0.000867687713138"
"2017-04-26","6","53040","0.000113122171946"
"2017-04-27","19","49326","0.000385192393464"
"2017-04-28","6","47620","0.00012599748005"
"2017-04-29","3","24139","0.000124280210448"
"2017-04-30","7","20323","0.000344437337007"
"2017-05-01","12","44360","0.000270513976555"
"2017-05-02","8","51755","0.000154574437252"
"2017-05-03","11","52392","0.00020995571843"
"2017-05-04","53","52155","0.00101620170645"
"2017-05-05","4","43401","9.21637750282e-05"
"2017-05-06","3","20855","0.000143850395589"
"2017-05-07","7","20950","0.000334128878282"
"2017-05-08","6","44759","0.000134051252262"
"2017-05-09","15","49614","0.000302334018624"
"2017-05-10","11","56277","0.000195461733923"
"2017-05-11","10","50785","0.000196908535985"
"2017-05-12","19","45112","0.000421173967015"
"2017-05-13","2","21858","9.14996797511e-05"
"2017-05-14","3","20275","0.000147965474723"
"2017-05-15","10","45499","0.000219785050221"
"2017-05-16","7","57029","0.000122744568553"
"2017-05-17","10","55042","0.000181679444788"
"2017-05-18","13","51003","0.000254886967433"
"2017-05-19","8","44092","0.000181438809761"
"2017-05-20","2","20818","9.60707080411e-05"
"2017-05-21","6","21462","0.000279563880347"
"2017-05-22","26","44032","0.000590479651163"
"2017-05-23","9","51809","0.000173714991604"
"2017-05-24","56","51248","0.00109272556978"
"2017-05-25","5","49615","0.000100775975008"
"2017-05-26","6","41210","0.000145595729192"
"2017-05-27","4","21222","0.000188483649043"
"2017-05-28","3","20109","0.000149186931225"
"2017-05-29","3","24121","0.000124372953028"
"2017-05-30","3","45276","6.62602703419e-05"
"2017-05-31","24","49521","0.000484642878779"
"2017-06-01","4","49450","8.08897876643e-05"
"2017-06-02","3","42357","7.08265457894e-05"
"2017-06-03","5","21132","0.000236607987886"
"2017-06-04","0","17316","0"
"2017-06-05","4","43192","9.26097425449e-05"
"2017-06-06","3","48733","6.15599285905e-05"
"2017-06-07","18","53105","0.000338951134545"
"2017-06-08","9","47603","0.000189063714472"
"2017-06-09","4","40507","9.87483644802e-05"
"2017-06-10","1","19943","5.01429072858e-05"
"2017-06-11","2","20036","9.98203234178e-05"
"2017-06-12","2","42072","4.75375546682e-05"
"2017-06-13","6","47775","0.000125588697017"
"2017-06-14","3","55112","5.44346058935e-05"
"2017-06-15","10","47762","0.000209371466856"
"2017-06-16","3","41533","7.22317193557e-05"
"2017-06-17","5","19721","0.000253536838903"
"2017-06-18","3","19363","0.000154934669214"
"2017-06-19","9","40675","0.000221266133989"
"2017-06-20","3","45120","6.64893617021e-05"
"2017-06-21","5","49918","0.000100164269402"
"2017-06-22","2","45631","4.38298525125e-05"
"2017-06-23","2","38425","5.20494469746e-05"
"2017-06-24","1","7437","0.00013446282103"
"2017-06-25","1","18502","5.40482110042e-05"
"2017-06-26","3","43605","6.87994496044e-05"
"2017-06-27","21","44373","0.000473260766682"
"2017-06-28","4","47547","8.41272845816e-05"
"2017-06-29","3","45492","6.59456607755e-05"
"2017-06-30","6","40758","0.00014721036361"
"2017-07-01","2","20079","9.96065541113e-05"
"2017-07-02","1","18872","5.29885544722e-05"
"2017-07-03","4","32883","0.000121643402366"
"2017-07-04","2","22725","8.80088008801e-05"
"2017-07-05","3","42166","7.11473699189e-05"
"2017-07-06","6","48290","0.000124249326983"
"2017-07-07","5","44295","0.000112879557512"
"2017-07-08","2","18928","0.000105663567202"
"2017-07-09","0","18573","0"
"2017-07-10","7","38728","0.000180747779384"
"2017-07-11","5","42627","0.000117296549136"
"2017-07-12","1","52868","1.89150336688e-05"
"2017-07-13","3","45367","6.61273612979e-05"
"2017-07-14","8","40313","0.000198447151043"
"2017-07-15","1","19746","5.06431682366e-05"
"2017-07-16","2","18897","0.000105836905329"
"2017-07-17","6","38731","0.000154914667837"
"2017-07-18","5","44282","0.000112912695904"
"2017-07-19","7","44861","0.000156037538173"
"2017-07-20","4","46497","8.6027055509e-05"
"2017-07-21","4","40592","9.85415845487e-05"
"2017-07-22","1","20481","4.88257409306e-05"
"2017-07-23","1","19255","5.19345624513e-05"
"2017-07-24","1","38856","2.57360510603e-05"
"2017-07-25","1","43591","2.2940515244e-05"
"2017-07-26","8","46931","0.000170463020179"
"2017-07-27","8","52903","0.000151220157647"
"2017-07-28","4","42402","9.43351728692e-05"
"2017-07-29","1","19842","5.03981453483e-05"
"2017-07-30","1","19347","5.16876001447e-05"
"2017-07-31","47","40113","0.00117168997582"
"2017-08-01","10","47001","0.000212761430608"
"2017-08-02","9","46514","0.000193490132003"
"2017-08-03","14","48399","0.000289262174838"
"2017-08-04","11","38774","0.00028369525971"
"2017-08-05","0","19349","0"
"2017-08-06","2","19414","0.000103018440301"
"2017-08-07","8","41776","0.000191497510532"
"2017-08-08","11","42638","0.000257985834232"
"2017-08-09","8","44819","0.000178495727259"
"2017-08-10","4","42754","9.35584974505e-05"
"2017-08-11","2","39066","5.1195412891e-05"
"2017-08-12","4","19892","0.000201085863664"
"2017-08-13","2","19761","0.000101209452963"
"2017-08-14","6","39979","0.000150078791365"
"2017-08-15","4","44531","8.98250656846e-05"
"2017-08-16","5","46122","0.000108408134946"
"2017-08-17","7","44052","0.000158903114501"
"2017-08-18","4","39738","0.000100659318536"
"2017-08-19","0","19647","0"
"2017-08-20","0","19265","0"
"2017-08-21","1","43192","2.31524356362e-05"
"2017-08-22","8","49952","0.000160153747598"
"2017-08-23","16","45980","0.00034797738147"
"2017-08-24","8","45426","0.000176110597455"
"2017-08-25","6","41724","0.000143802128271"
"2017-08-26","0","21415","0"
"2017-08-27","0","22771","0"
"2017-08-28","3","40935","7.32869182851e-05"
"2017-08-29","4","44014","9.08801744899e-05"
"2017-08-30","18","49571","0.000363115531258"
"2017-08-31","6","49194","0.000121966093426"
"2017-09-01","4","45871","8.7201063853e-05"
"2017-09-02","2","25058","7.98148295953e-05"
"2017-09-03","0","24611","0"
"2017-09-04","6","28698","0.000209073803052"
"2017-09-05","5","49307","0.000101405479952"
"2017-09-06","13","50358","0.000258151634298"
"2017-09-07","2","56761","3.52354609679e-05"
"2017-09-08","8","44743","0.000178798918267"
"2017-09-09","5","24071","0.000207718831789"
"2017-09-10","1","23865","4.19023674838e-05"
"2017-09-11","3","40091","7.48297622908e-05"
"2017-09-12","8","54438","0.000146956170322"
"2017-09-13","5","52194","9.57964516994e-05"
"2017-09-14","8","50961","0.000156982790762"
"2017-09-15","24","47751","0.00050260727524"
"2017-09-16","21","24909","0.000843068770324"
"2017-09-17","18","26011","0.000692014916766"
"2017-09-18","9","45767","0.000196648239998"
"2017-09-19","3","49684","6.03816117865e-05"
"2017-09-20","5","52298","9.56059505144e-05"
"2017-09-21","10","46294","0.000216010714131"
"2017-09-22","12","46279","0.000259296873312"
"2017-09-23","5","27238","0.000183567075409"
"2017-09-24","4","25601","0.000156243896723"
"2017-09-25","7","45005","0.000155538273525"
"2017-09-26","6","48317","0.000124179895275"
"2017-09-27","23","50907","0.000451804270533"
"2017-09-28","9","51321","0.000175366808909"
"2017-09-29","6","45912","0.000130684788291"
"2017-09-30","48","23798","0.00201697621649"
"2017-10-01","7","24221","0.00028900540853"
"2017-10-02","19","43440","0.000437384898711"
"2017-10-03","14","48526","0.00028850513127"
"2017-10-04","8","46985","0.000170267106523"
