date,count,total_count,ratio
"2012-11-23","1","15249","6.55780706932e-05"
"2012-11-24","0","11435","0"
"2012-11-25","0","11689","0"
"2012-11-26","5","20909","0.000239131474485"
"2012-11-27","1","22278","4.48873327947e-05"
"2012-11-28","7","19480","0.000359342915811"
"2012-11-29","3","25294","0.000118605202815"
"2012-11-30","2","22908","8.7305744718e-05"
"2012-12-01","0","12649","0"
"2012-12-02","1","11947","8.37030216791e-05"
"2012-12-03","2","22821","8.76385785023e-05"
"2012-12-04","1","22474","4.44958618848e-05"
"2012-12-05","3","24629","0.000121807625157"
"2012-12-06","1","24527","4.07713947894e-05"
"2012-12-07","6","22674","0.000264620269913"
"2012-12-08","1","12034","8.30978893136e-05"
"2012-12-09","2","11527","0.000173505682311"
"2012-12-10","2","20726","9.6497153334e-05"
"2012-12-11","1","22936","4.3599581444e-05"
"2012-12-12","1","24008","4.16527824059e-05"
"2012-12-13","4","23924","0.00016719612105"
"2012-12-14","2","21491","9.30622120888e-05"
"2012-12-15","1","12367","8.08603541684e-05"
"2012-12-16","5","11218","0.000445712248173"
"2012-12-17","8","20920","0.00038240917782"
"2012-12-18","7","21555","0.000324750637903"
"2012-12-19","3","22684","0.000132251807441"
"2012-12-20","9","22387","0.000402019028901"
"2012-12-21","13","21253","0.000611678351292"
"2012-12-22","6","11195","0.000535953550692"
"2012-12-23","5","10267","0.000486997175416"
"2012-12-24","13","13534","0.000960543815576"
"2012-12-25","23","7618","0.00301916513521"
"2012-12-26","6","14381","0.000417217161533"
"2012-12-27","1","17621","5.67504681914e-05"
"2012-12-28","11","17352","0.000633932687875"
"2012-12-29","1","10720","9.32835820896e-05"
"2012-12-30","1","10068","9.93245927692e-05"
"2012-12-31","2","16186","0.000123563573459"
"2013-01-01","0","10237","0"
"2013-01-02","3","18085","0.000165883328725"
"2013-01-03","15","21500","0.000697674418605"
"2013-01-04","9","20747","0.000433797657493"
"2013-01-05","5","11838","0.000422368643352"
"2013-01-06","5","10910","0.000458295142071"
"2013-01-07","5","20829","0.000240049930386"
"2013-01-08","10","22087","0.000452755014262"
"2013-01-09","7","23021","0.000304070196777"
"2013-01-10","1","23867","4.18988561612e-05"
"2013-01-11","12","21991","0.000545677777273"
"2013-01-12","0","12252","0"
"2013-01-13","2","11026","0.000181389443134"
"2013-01-14","7","21492","0.000325702587009"
"2013-01-15","14","25467","0.000549731024463"
"2013-01-16","8","25604","0.000312451179503"
"2013-01-17","3","24366","0.000123122383649"
"2013-01-18","8","24041","0.000332764860031"
"2013-01-19","5","12739","0.000392495486302"
"2013-01-20","2","11642","0.000171791788353"
"2013-01-21","1","18187","5.49843294661e-05"
"2013-01-22","3","22316","0.000134432694031"
"2013-01-23","11","23677","0.000464585885036"
"2013-01-24","5","23780","0.000210260723297"
"2013-01-25","5","22352","0.000223693629205"
"2013-01-26","19","12141","0.00156494522692"
"2013-01-27","5","11286","0.000443026758816"
"2013-01-28","3","20363","0.00014732603251"
"2013-01-29","29","21993","0.00131860137316"
"2013-01-30","5","24075","0.000207684319834"
"2013-01-31","5","24722","0.00020224900898"
"2013-02-01","2","24090","8.30220008302e-05"
"2013-02-02","2","12307","0.000162509141139"
"2013-02-03","3","11493","0.000261028452101"
"2013-02-04","26","20444","0.00127176677754"
"2013-02-05","4","22932","0.000174428745857"
"2013-02-06","6","24195","0.000247985120893"
"2013-02-07","13","24242","0.000536259384539"
"2013-02-08","6","23016","0.000260688216893"
"2013-02-09","0","11788","0"
"2013-02-10","1","11180","8.94454382826e-05"
"2013-02-11","2","21107","9.47552944521e-05"
"2013-02-12","2","22597","8.85073239811e-05"
"2013-02-13","4","24136","0.000165727543918"
"2013-02-14","5","23991","0.000208411487641"
"2013-02-15","6","21043","0.00028513044718"
"2013-02-16","0","11443","0"
"2013-02-17","1","10620","9.41619585687e-05"
"2013-02-18","2","15337","0.000130403599139"
"2013-02-19","2","17815","0.000112264945271"
"2013-02-20","2","22649","8.83041193872e-05"
"2013-02-21","10","23311","0.000428982025653"
"2013-02-22","2","20824","9.60430272762e-05"
"2013-02-23","4","12206","0.000327707684745"
"2013-02-24","1","11744","8.51498637602e-05"
"2013-02-25","1","20333","4.9181134117e-05"
"2013-02-26","2","21945","9.11369332422e-05"
"2013-02-27","4","23535","0.000169959634587"
"2013-02-28","7","24166","0.000289663163122"
"2013-03-01","3","23677","0.000126705241373"
"2013-03-02","2","12265","0.000163065633918"
"2013-03-03","6","11351","0.000528587789622"
"2013-03-04","11","20227","0.000543827557225"
"2013-03-05","5","22221","0.000225012375681"
"2013-03-06","4","23013","0.00017381480033"
"2013-03-07","1","23070","4.33463372345e-05"
"2013-03-08","1","21796","4.58799779776e-05"
"2013-03-09","2","12266","0.000163052339801"
"2013-03-10","4","11561","0.000345990831243"
"2013-03-11","6","20653","0.000290514695202"
"2013-03-12","2","22324","8.95896792689e-05"
"2013-03-13","3","23034","0.000130242250586"
"2013-03-14","2","24403","8.19571364177e-05"
"2013-03-15","2","23124","8.64902266044e-05"
"2013-03-16","1","12847","7.78391842453e-05"
"2013-03-17","1","11362","8.8012673825e-05"
"2013-03-18","5","21476","0.000232818029428"
"2013-03-19","6","21770","0.000275608635737"
"2013-03-20","1","23043","4.33971271102e-05"
"2013-03-21","4","22787","0.000175538684338"
"2013-03-22","2","21255","9.40955069395e-05"
"2013-03-23","1","11342","8.81678716276e-05"
"2013-03-24","5","10438","0.000479018969151"
"2013-03-25","1","18019","5.54969754148e-05"
"2013-03-26","1","18977","5.26953680771e-05"
"2013-03-27","1","21271","4.70123642518e-05"
"2013-03-28","4","20575","0.000194410692588"
"2013-03-29","1","15123","6.61244462078e-05"
"2013-03-30","3","9251","0.000324289266025"
"2013-03-31","4","10470","0.000382043935053"
"2013-04-01","6","18778","0.000319522845883"
"2013-04-02","3","19674","0.000152485513876"
"2013-04-03","8","20237","0.000395315511192"
"2013-04-04","4","21322","0.000187599662321"
"2013-04-05","4","20327","0.000196782604418"
"2013-04-06","21","11034","0.00190320826536"
"2013-04-07","6","10553","0.000568558703686"
"2013-04-08","5","19217","0.000260186293386"
"2013-04-09","13","21596","0.000601963326542"
"2013-04-10","3","23551","0.000127383125982"
"2013-04-11","17","23021","0.000738456192172"
"2013-04-12","8","21796","0.000367039823821"
"2013-04-13","4","12061","0.000331647458751"
"2013-04-14","6","10948","0.000548045305079"
"2013-04-15","12","21417","0.000560302563384"
"2013-04-16","4","21786","0.000183604149454"
"2013-04-17","1","22503","4.44385193085e-05"
"2013-04-18","3","23071","0.000130033375233"
"2013-04-19","1","21380","4.67726847521e-05"
"2013-04-20","0","11228","0"
"2013-04-21","1","10611","9.42418245217e-05"
"2013-04-22","2","19118","0.00010461345329"
"2013-04-23","2","21794","9.17683766174e-05"
"2013-04-24","3","22870","0.00013117621338"
"2013-04-25","1","22706","4.40412225843e-05"
"2013-04-26","1","21497","4.65181188073e-05"
"2013-04-27","0","11642","0"
"2013-04-28","0","10394","0"
"2013-04-29","3","19112","0.000156969443282"
"2013-04-30","6","20203","0.000296985596199"
"2013-05-01","3","21946","0.000136699170692"
"2013-05-02","2","22177","9.01835234703e-05"
"2013-05-03","1","21723","4.60341573447e-05"
"2013-05-04","3","10859","0.000276268533014"
"2013-05-05","11","9077","0.00121185413683"
"2013-05-06","2","19922","0.000100391526955"
"2013-05-07","3","22984","0.000130525583014"
"2013-05-08","4","22168","0.000180440274269"
"2013-05-09","2","18747","0.000106683736064"
"2013-05-10","3","22159","0.000135385170811"
"2013-05-11","1","11445","8.7374399301e-05"
"2013-05-12","1","10245","9.76085895559e-05"
"2013-05-13","0","21233","0"
"2013-05-14","4","24675","0.00016210739615"
"2013-05-15","2","20103","9.94876386609e-05"
"2013-05-16","5","24789","0.000201702367986"
"2013-05-17","5","22098","0.000226264820346"
"2013-05-18","0","11292","0"
"2013-05-19","1","10448","9.57120980092e-05"
"2013-05-20","5","22043","0.000226829378941"
"2013-05-21","5","23981","0.000208498394562"
"2013-05-22","2","24854","8.04699444757e-05"
"2013-05-23","1","24691","4.05005872585e-05"
"2013-05-24","4","21458","0.00018641066269"
"2013-05-25","2","11064","0.000180766449747"
"2013-05-26","1","10262","9.74468914442e-05"
"2013-05-27","10","11350","0.000881057268722"
"2013-05-28","15","21525","0.000696864111498"
"2013-05-29","5","24517","0.00020394012318"
"2013-05-30","3","26898","0.000111532455945"
"2013-05-31","2","22951","8.71421724544e-05"
"2013-06-01","1","12390","8.07102502018e-05"
"2013-06-02","1","12175","8.2135523614e-05"
"2013-06-03","10","21869","0.000457268279299"
"2013-06-04","2","25514","7.83883358156e-05"
"2013-06-05","3","26337","0.000113908189999"
"2013-06-06","1","25601","3.90609741807e-05"
"2013-06-07","0","25514","0"
"2013-06-08","0","12379","0"
"2013-06-09","5","12438","0.000401993889693"
"2013-06-10","0","24009","0"
"2013-06-11","1","27180","3.67917586461e-05"
"2013-06-12","5","33071","0.000151189864232"
"2013-06-13","11","28136","0.000390958203014"
"2013-06-14","2","24424","8.18866688503e-05"
"2013-06-15","1","12866","7.77242344163e-05"
"2013-06-16","0","12165","0"
"2013-06-17","1","24061","4.1561032376e-05"
"2013-06-18","0","26564","0"
"2013-06-19","1","28071","3.56239535464e-05"
"2013-06-20","2","26877","7.44130669346e-05"
"2013-06-21","2","24459","8.17694918026e-05"
"2013-06-22","4","12345","0.00032401782098"
"2013-06-23","1","11768","8.49762066621e-05"
"2013-06-24","0","24419","0"
"2013-06-25","5","27183","0.000183938490969"
"2013-06-26","1","28129","3.55504994845e-05"
"2013-06-27","3","27129","0.000110582771204"
"2013-06-28","4","24161","0.000165556061421"
"2013-06-29","3","14142","0.000212134068731"
"2013-06-30","1","12015","8.32292967124e-05"
"2013-07-01","4","23425","0.00017075773746"
"2013-07-02","1","24717","4.04579843832e-05"
"2013-07-03","1","24659","4.05531448964e-05"
"2013-07-04","2","15441","0.000129525289813"
"2013-07-05","0","18610","0"
"2013-07-06","1","11909","8.3970106642e-05"
"2013-07-07","1","11086","9.02038607252e-05"
"2013-07-08","0","22755","0"
"2013-07-09","2","25377","7.88115222446e-05"
"2013-07-10","7","25921","0.000270051309749"
"2013-07-11","0","25787","0"
"2013-07-12","0","23286","0"
"2013-07-13","0","12004","0"
"2013-07-14","1","12180","8.21018062397e-05"
"2013-07-15","1","23559","4.24466233711e-05"
"2013-07-16","3","27025","0.000111008325624"
"2013-07-17","3","31500","9.52380952381e-05"
"2013-07-18","2","25478","7.84990972604e-05"
"2013-07-19","0","23969","0"
"2013-07-20","0","13159","0"
"2013-07-21","0","12617","0"
"2013-07-22","2","24916","8.02697062129e-05"
"2013-07-23","5","25634","0.000195053444644"
"2013-07-24","2","26521","7.54119377097e-05"
"2013-07-25","2","29178","6.85447940229e-05"
"2013-07-26","3","25994","0.00011541124875"
"2013-07-27","4","14129","0.000283105669191"
"2013-07-28","4","12623","0.000316881882278"
"2013-07-29","4","22276","0.000179565451607"
"2013-07-30","8","26753","0.000299031884275"
"2013-07-31","0","28646","0"
"2013-08-01","3","29564","0.000101474766608"
"2013-08-02","4","25913","0.000154362675105"
"2013-08-03","1","13422","7.45045447772e-05"
"2013-08-04","4","13035","0.000306866129651"
"2013-08-05","1","23073","4.33407012525e-05"
"2013-08-06","9","27760","0.000324207492795"
"2013-08-07","2","27396","7.30033581545e-05"
"2013-08-08","2","25518","7.83760482796e-05"
"2013-08-09","0","22765","0"
"2013-08-10","4","13075","0.000305927342256"
"2013-08-11","1","11769","8.496898632e-05"
"2013-08-12","1","22343","4.47567470796e-05"
"2013-08-13","3","26117","0.000114867710687"
"2013-08-14","2","26144","7.64993880049e-05"
"2013-08-15","3","25786","0.000116342201194"
"2013-08-16","2","22586","8.85504294696e-05"
"2013-08-17","0","12248","0"
"2013-08-18","1","11426","8.75196919307e-05"
"2013-08-19","2","21448","9.32487877658e-05"
"2013-08-20","0","24750","0"
"2013-08-21","1","23383","4.27661121327e-05"
"2013-08-22","5","25159","0.000198736038793"
"2013-08-23","6","22532","0.000266287946032"
"2013-08-24","0","12528","0"
"2013-08-25","1","11750","8.51063829787e-05"
"2013-08-26","6","20472","0.000293083235639"
"2013-08-27","0","23653","0"
"2013-08-28","0","23353","0"
"2013-08-29","6","20854","0.00028771458713"
"2013-08-30","5","22172","0.000225509651813"
"2013-08-31","0","12913","0"
"2013-09-01","0","12010","0"
"2013-09-02","1","13213","7.56830394309e-05"
"2013-09-03","16","21520","0.000743494423792"
"2013-09-04","2","24120","8.29187396352e-05"
"2013-09-05","1","23952","4.17501670007e-05"
"2013-09-06","11","21524","0.000511057424271"
"2013-09-07","0","12697","0"
"2013-09-08","1","12523","7.98530703506e-05"
"2013-09-09","2","21220","9.42507068803e-05"
"2013-09-10","0","23319","0"
"2013-09-11","6","25681","0.000233635761847"
"2013-09-12","3","21142","0.000141897644499"
"2013-09-13","1","18577","5.38300048447e-05"
"2013-09-14","2","9651","0.000207232411149"
"2013-09-15","0","9506","0"
"2013-09-16","6","16359","0.000366770584999"
"2013-09-17","3","20975","0.000143027413588"
"2013-09-18","2","26530","7.53863550697e-05"
"2013-09-19","4","27005","0.000148120718385"
"2013-09-20","0","24632","0"
"2013-09-21","3","13978","0.000214622978967"
"2013-09-22","2","13472","0.000148456057007"
"2013-09-23","3","24068","0.00012464683397"
"2013-09-24","9","26301","0.000342192312079"
"2013-09-25","2","27212","7.34969866235e-05"
"2013-09-26","3","27139","0.000110542024393"
"2013-09-27","2","24257","8.2450426681e-05"
"2013-09-28","2","13929","0.00014358532558"
"2013-09-29","1","13518","7.39754401539e-05"
"2013-09-30","1","24325","4.11099691675e-05"
"2013-10-01","2","25624","7.80518264127e-05"
"2013-10-02","1","25256","3.95945517897e-05"
"2013-10-03","6","24237","0.000247555390519"
"2013-10-04","2","23875","8.37696335079e-05"
"2013-10-05","1","13517","7.39809129245e-05"
"2013-10-06","1","12228","8.17795224076e-05"
"2013-10-07","3","19336","0.000155151013653"
"2013-10-08","8","24384","0.000328083989501"
"2013-10-09","5","25838","0.000193513429832"
"2013-10-10","4","26245","0.000152409982854"
"2013-10-11","2","24390","8.20008200082e-05"
"2013-10-12","2","13268","0.000150738619234"
"2013-10-13","0","12618","0"
"2013-10-14","3","21404","0.000140160717623"
"2013-10-15","1","24812","4.03030791552e-05"
"2013-10-16","1","24630","4.06008932197e-05"
"2013-10-17","4","26587","0.000150449467785"
"2013-10-18","0","21038","0"
"2013-10-19","0","8339","0"
"2013-10-20","3","8769","0.000342114266165"
"2013-10-21","0","16699","0"
"2013-10-22","5","22982","0.000217561569924"
"2013-10-23","3","24756","0.000121182743577"
"2013-10-24","0","26214","0"
"2013-10-25","3","24542","0.00012223942629"
"2013-10-26","1","13079","7.64584448352e-05"
"2013-10-27","0","12406","0"
"2013-10-28","4","23580","0.000169635284139"
"2013-10-29","2","25873","7.73006609207e-05"
"2013-10-30","5","28219","0.000177185584181"
"2013-10-31","0","27462","0"
"2013-11-01","4","24327","0.000164426357545"
"2013-11-02","0","13399","0"
"2013-11-03","2","12303","0.000162561976754"
"2013-11-04","6","23247","0.000258097819073"
"2013-11-05","1","26110","3.82995021065e-05"
"2013-11-06","5","27377","0.000182635058626"
"2013-11-07","4","26486","0.000151023182058"
"2013-11-08","5","24662","0.000202741059119"
"2013-11-09","0","13081","0"
"2013-11-10","2","11711","0.000170779608915"
"2013-11-11","6","20886","0.000287273771905"
"2013-11-12","4","25402","0.000157467915912"
"2013-11-13","3","26680","0.000112443778111"
"2013-11-14","4","27382","0.000146081367322"
"2013-11-15","0","24633","0"
"2013-11-16","2","13427","0.000148953600953"
"2013-11-17","0","13257","0"
"2013-11-18","1","23994","4.16770859382e-05"
"2013-11-19","4","26105","0.000153227351082"
"2013-11-20","11","25899","0.000424726823429"
"2013-11-21","4","27262","0.000146724378255"
"2013-11-22","2","24411","8.1930277334e-05"
"2013-11-23","3","13822","0.000217045290117"
"2013-11-24","1","12968","7.71128932758e-05"
"2013-11-25","5","21500","0.000232558139535"
"2013-11-26","20","23560","0.000848896434635"
"2013-11-27","0","24026","0"
"2013-11-28","1","14349","6.96912676842e-05"
"2013-11-29","2","16187","0.000123555939952"
"2013-11-30","0","12663","0"
"2013-12-01","1","11966","8.35701153268e-05"
"2013-12-02","3","21678","0.000138389150291"
"2013-12-03","2","24992","8.00256081946e-05"
"2013-12-04","1","26134","3.82643299916e-05"
"2013-12-05","2","26165","7.64379896809e-05"
"2013-12-06","2","24342","8.21625174595e-05"
"2013-12-07","4","13222","0.000302526092876"
"2013-12-08","3","12967","0.000231356520398"
"2013-12-09","2","22704","8.80902043693e-05"
"2013-12-10","5","24496","0.000204114957544"
"2013-12-11","4","25759","0.000155285531271"
"2013-12-12","3","25855","0.000116031715336"
"2013-12-13","0","23581","0"
"2013-12-14","3","13261","0.00022622728301"
"2013-12-15","1","12288","8.13802083333e-05"
"2013-12-16","3","22548","0.000133049494412"
"2013-12-17","3","24472","0.000122589081399"
"2013-12-18","6","24954","0.000240442414042"
"2013-12-19","1","24819","4.02917119948e-05"
"2013-12-20","21","23161","0.000906696602047"
"2013-12-21","11","12738","0.000863557858377"
"2013-12-22","0","11830","0"
"2013-12-23","1","19060","5.24658971668e-05"
"2013-12-24","1","16806","5.950255861e-05"
"2013-12-25","0","8335","0"
"2013-12-26","10","14412","0.000693866222592"
"2013-12-27","22","16274","0.00135184957601"
"2013-12-28","0","10288","0"
"2013-12-29","1","10502","9.52199581032e-05"
"2013-12-30","2","17505","0.000114253070551"
"2013-12-31","2","17435","0.000114711786636"
"2014-01-01","0","9582","0"
"2014-01-02","1","17161","5.82716624905e-05"
"2014-01-03","3","10974","0.000273373428103"
"2014-01-04","4","10999","0.000363669424493"
"2014-01-05","1","11773","8.49401172174e-05"
"2014-01-06","1","22122","4.52038694512e-05"
"2014-01-07","4","24265","0.000164846486709"
"2014-01-08","2","25153","7.95133781259e-05"
"2014-01-09","3","24796","0.000120987256009"
"2014-01-10","7","22978","0.000304639220124"
"2014-01-11","4","13553","0.00029513760791"
"2014-01-12","2","12246","0.000163318634656"
"2014-01-13","2","24003","8.33229179686e-05"
"2014-01-14","4","25029","0.000159814615047"
"2014-01-15","1","26214","3.81475547417e-05"
"2014-01-16","0","26825","0"
"2014-01-17","5","21233","0.00023548250365"
"2014-01-18","2","11140","0.000179533213645"
"2014-01-19","0","11359","0"
"2014-01-20","1","15249","6.55780706932e-05"
"2014-01-21","11","22548","0.000487848146177"
"2014-01-22","8","24334","0.000328758116216"
"2014-01-23","4","24942","0.000160372063187"
"2014-01-24","1","24255","4.12286126572e-05"
"2014-01-25","1","13102","7.63242253091e-05"
"2014-01-26","2","12694","0.000157554750276"
"2014-01-27","3","22672","0.000132321806634"
"2014-01-28","4","24766","0.00016151174998"
"2014-01-29","4","25943","0.000154184172995"
"2014-01-30","1","26227","3.81286460518e-05"
"2014-01-31","5","24177","0.000206808123423"
"2014-02-01","7","14722","0.000475478875153"
"2014-02-02","2","12815","0.000156067108857"
"2014-02-03","0","21554","0"
"2014-02-04","2","24720","8.09061488673e-05"
"2014-02-05","3","26640","0.000112612612613"
"2014-02-06","2","26275","7.61179828735e-05"
"2014-02-07","1","23982","4.16979401218e-05"
"2014-02-08","0","13705","0"
"2014-02-09","0","12448","0"
"2014-02-10","2","19029","0.000105102737926"
"2014-02-11","3","14901","0.000201328769881"
"2014-02-12","2","27241","7.34187438053e-05"
"2014-02-13","2","26711","7.48755194489e-05"
"2014-02-14","24","23763","0.0010099734882"
"2014-02-15","7","12881","0.000543436068628"
"2014-02-16","3","13115","0.000228745711018"
"2014-02-17","3","17882","0.000167766469075"
"2014-02-18","4","23232","0.00017217630854"
"2014-02-19","4","25656","0.000155908949174"
"2014-02-20","5","25942","0.000192737645517"
"2014-02-21","8","24188","0.000330742516951"
"2014-02-22","0","12472","0"
"2014-02-23","1","13223","7.56258035242e-05"
"2014-02-24","3","21926","0.000136823862082"
"2014-02-25","6","25527","0.00023504524621"
"2014-02-26","4","26080","0.000153374233129"
"2014-02-27","2","27314","7.32225232482e-05"
"2014-02-28","4","25835","0.000154828720728"
"2014-03-01","0","14086","0"
"2014-03-02","0","13332","0"
"2014-03-03","2","23765","8.41573742899e-05"
"2014-03-04","9","24049","0.000374235934966"
"2014-03-05","2","28302","7.06663840011e-05"
"2014-03-06","4","28034","0.000142683883855"
"2014-03-07","1","26430","3.78357926599e-05"
"2014-03-08","1","15437","6.47794260543e-05"
"2014-03-09","1","14588","6.85494927338e-05"
"2014-03-10","3","24479","0.0001225540259"
"2014-03-11","1","27241","3.67093719026e-05"
"2014-03-12","10","28834","0.000346812790456"
"2014-03-13","3","28540","0.00010511562719"
"2014-03-14","2","26541","7.53551109604e-05"
"2014-03-15","1","14704","6.80087051143e-05"
"2014-03-16","1","14180","7.05218617772e-05"
"2014-03-17","5","24821","0.000201442327062"
"2014-03-18","1","26441","3.78200521917e-05"
"2014-03-19","0","21956","0"
"2014-03-20","2","28823","6.93890295944e-05"
"2014-03-21","0","18768","0"
"2014-03-22","3","15561","0.000192789666474"
"2014-03-23","6","14193","0.000422743606003"
"2014-03-24","4","25429","0.000157300719651"
"2014-03-25","1","27333","3.65858120221e-05"
"2014-03-26","2","26668","7.49962501875e-05"
"2014-03-27","8","25985","0.000307869924957"
"2014-03-28","5","24951","0.000200392769829"
"2014-03-29","5","13033","0.000383641525359"
"2014-03-30","7","11963","0.000585137507314"
"2014-03-31","1","22981","4.35142073887e-05"
"2014-04-01","4","24624","0.000162443144899"
"2014-04-02","2","25778","7.75855380557e-05"
"2014-04-03","20","25532","0.000783330722231"
"2014-04-04","6","24220","0.000247729149463"
"2014-04-05","10","12217","0.000818531554391"
"2014-04-06","2","11276","0.000177367860944"
"2014-04-07","9","23591","0.000381501420033"
"2014-04-08","13","25660","0.000506625097428"
"2014-04-09","12","27772","0.000432089874694"
"2014-04-10","3","27427","0.000109381266635"
"2014-04-11","9","24867","0.000361925443359"
"2014-04-12","3","13648","0.000219812426729"
"2014-04-13","1","12971","7.70950582068e-05"
"2014-04-14","10","24184","0.000413496526629"
"2014-04-15","2","24961","8.01249949922e-05"
"2014-04-16","5","25943","0.000192730216243"
"2014-04-17","2","26909","7.43245754209e-05"
"2014-04-18","15","21901","0.000684900232866"
"2014-04-19","1","12408","8.05931656995e-05"
"2014-04-20","1","11424","8.75350140056e-05"
"2014-04-21","4","22123","0.000180807304615"
"2014-04-22","2","25861","7.73365299099e-05"
"2014-04-23","2","27605","7.24506429995e-05"
"2014-04-24","3","27964","0.000107280789587"
"2014-04-25","3","25531","0.000117504210568"
"2014-04-26","3","12879","0.000232937339856"
"2014-04-27","3","12348","0.000242954324587"
"2014-04-28","6","23957","0.000250448720624"
"2014-04-29","2","26581","7.52417140062e-05"
"2014-04-30","6","25301","0.000237144776886"
"2014-05-01","3","24871","0.000120622411644"
"2014-05-02","2","24444","8.18196694485e-05"
"2014-05-03","2","12875","0.000155339805825"
"2014-05-04","2","11899","0.000168081351374"
"2014-05-05","2","22837","8.75771773876e-05"
"2014-05-06","5","27786","0.000179946735766"
"2014-05-07","6","28700","0.000209059233449"
"2014-05-08","4","28225","0.00014171833481"
"2014-05-09","0","27234","0"
"2014-05-10","2","15346","0.000130327121074"
"2014-05-11","3","13399","0.000223897305769"
"2014-05-12","0","21052","0"
"2014-05-13","5","26726","0.000187083738681"
"2014-05-14","5","26826","0.000186386341609"
"2014-05-15","6","28519","0.000210386058417"
"2014-05-16","2","25039","7.98753943848e-05"
"2014-05-17","1","13450","7.43494423792e-05"
"2014-05-18","0","12223","0"
"2014-05-19","6","23613","0.000254097319273"
"2014-05-20","0","25653","0"
"2014-05-21","0","26199","0"
"2014-05-22","4","27202","0.000147048011176"
"2014-05-23","4","24193","0.000165337080974"
"2014-05-24","3","13721","0.000218642956053"
"2014-05-25","8","12386","0.000645890521557"
"2014-05-26","1","14030","7.12758374911e-05"
"2014-05-27","2","26187","7.63737732463e-05"
"2014-05-28","5","23970","0.000208594075928"
"2014-05-29","6","27554","0.000217754228061"
"2014-05-30","8","25805","0.000310017438481"
"2014-05-31","1","14239","7.02296509586e-05"
"2014-06-01","3","13413","0.000223663609931"
"2014-06-02","5","25119","0.000199052510052"
"2014-06-03","2","17698","0.000113007119449"
"2014-06-04","1","23934","4.17815659731e-05"
"2014-06-05","4","24723","0.000161792662703"
"2014-06-06","8","26179","0.000305588448757"
"2014-06-07","23","13647","0.00168535209203"
"2014-06-08","0","12758","0"
"2014-06-09","3","24275","0.000123583934089"
"2014-06-10","4","26868","0.000148875986303"
"2014-06-11","29","25961","0.00111706020569"
"2014-06-12","8","26737","0.000299210831432"
"2014-06-13","1","24295","4.1160732661e-05"
"2014-06-14","3","12989","0.000230964662407"
"2014-06-15","0","12500","0"
"2014-06-16","3","24098","0.000124491659059"
"2014-06-17","13","26048","0.000499078624079"
"2014-06-18","0","26679","0"
"2014-06-19","2","27849","7.18158641244e-05"
"2014-06-20","3","24956","0.000120211572367"
"2014-06-21","2","12904","0.000154990700558"
"2014-06-22","1","11679","8.56237691583e-05"
"2014-06-23","0","24072","0"
"2014-06-24","4","25984","0.0001539408867"
"2014-06-25","5","27418","0.000182361952002"
"2014-06-26","3","26446","0.000113438705286"
"2014-06-27","3","25185","0.00011911852293"
"2014-06-28","0","12405","0"
"2014-06-29","0","11343","0"
"2014-06-30","8","23419","0.000341602971946"
"2014-07-01","5","24819","0.000201458559974"
"2014-07-02","9","25696","0.000350249066002"
"2014-07-03","1","24344","4.10778836674e-05"
"2014-07-04","0","14497","0"
"2014-07-05","0","10859","0"
"2014-07-06","1","11214","8.91742464776e-05"
"2014-07-07","3","22752","0.000131856540084"
"2014-07-08","1","25391","3.93840337127e-05"
"2014-07-09","4","26296","0.000152114390021"
"2014-07-10","12","26213","0.000457788120398"
"2014-07-11","6","25053","0.000239492276374"
"2014-07-12","0","12766","0"
"2014-07-13","0","11837","0"
"2014-07-14","2","23249","8.60252053852e-05"
"2014-07-15","3","25518","0.000117564072419"
"2014-07-16","2","26365","7.58581452683e-05"
"2014-07-17","2","26115","7.65843385028e-05"
"2014-07-18","0","24288","0"
"2014-07-19","0","12420","0"
"2014-07-20","5","11330","0.000441306266549"
"2014-07-21","1","23245","4.3020004302e-05"
"2014-07-22","2","25623","7.80548725754e-05"
"2014-07-23","2","26359","7.58754125726e-05"
"2014-07-24","4","26487","0.000151017480273"
"2014-07-25","7","23694","0.000295433443066"
"2014-07-26","0","12031","0"
"2014-07-27","0","11085","0"
"2014-07-28","0","22765","0"
"2014-07-29","1","24225","4.12796697626e-05"
"2014-07-30","7","24675","0.000283687943262"
"2014-07-31","4","26286","0.000152172258997"
"2014-08-01","2","23982","8.33958802435e-05"
"2014-08-02","1","12170","8.21692686935e-05"
"2014-08-03","1","11191","8.93575194353e-05"
"2014-08-04","2","22342","8.95175006714e-05"
"2014-08-05","4","25181","0.000158849926532"
"2014-08-06","1","26210","3.81533765738e-05"
"2014-08-07","13","25202","0.000515832076819"
"2014-08-08","1","23290","4.29368827823e-05"
"2014-08-09","0","11993","0"
"2014-08-10","2","11447","0.000174718266795"
"2014-08-11","1","22433","4.45771853965e-05"
"2014-08-12","7","24282","0.000288279383906"
"2014-08-13","3","24963","0.000120177863238"
"2014-08-14","6","25681","0.000233635761847"
"2014-08-15","5","23565","0.000212179079143"
"2014-08-16","1","12438","8.03987779386e-05"
"2014-08-17","4","10816","0.000369822485207"
"2014-08-18","5","22473","0.000222489209273"
"2014-08-19","1","24258","4.12235138923e-05"
"2014-08-20","3","25612","0.000117132594097"
"2014-08-21","2","25368","7.8839482813e-05"
"2014-08-22","0","23132","0"
"2014-08-23","1","12263","8.15461143277e-05"
"2014-08-24","0","11684","0"
"2014-08-25","2","22583","8.85621927999e-05"
